jci_name,description,sensor_type,sensor_error,unit,type,data_type,name
BONNER.4TH-FLR.RM-4230.VAV-4230.SAFLOW-STPT,Supply Air Flow Setpoint,supply air flow setpoint,,84,Analog Value,2,NAE 110 FC 1 AH3 VMA 005 SAFLOW STPT
BONNER.4TH-FLR.RM-4242.VAV-4242.SAFLOW-STPT,Supply Air Flow Setpoint,supply air flow setpoint,,84,Analog Value,2,NAE 110 FC 1 AH3 VMA 007 SAFLOW STPT
BONNER.4TH-FLR.RM-4334.VAV-4334.SAFLOW-STPT,Supply Air Flow Setpoint,supply air flow setpoint,,84,Analog Value,2,NAE 110 FC 1 AHX VMA 011 SAFLOW STPT
BONNER.4TH-FLR.RM-4430.VAV-4430.SAFLOW-STPT,Supply Air Flow Setpoint,supply air flow setpoint,,84,Analog Value,2,NAE 110 FC 1 AH1 VMA 014 SAFLOW STPT
BONNER.4TH-FLR.RM-4326A.VAV-4326A.SAFLOW-STPT,Supply Air Flow Setpoint,supply air flow setpoint,,84,Analog Value,2,NAE 110 FC 1 AH1 VMA 016 SAFLOW STPT
BONNER.4TH-FLR.RM-4305.VAV-4305.SAFLOW-STPT,Supply Air Flow Setpoint,supply air flow setpoint,,84,Analog Value,2,NAE 110 FC 1 AH1 FEC 023 SAFLOW STPT
BONNER.4TH-FLR.RM-4306.VAV-4306.SAFLOW-STPT,Supply Air Flow Setpoint,supply air flow setpoint,,84,Analog Value,2,NAE 110 FC 1 AH1 VMA 024 SAFLOW STPT
BONNER.4TH-FLR.RM-4318.VAV-4318.SAFLOW-STPT,Supply Air Flow Setpoint,supply air flow setpoint,,84,Analog Value,2,NAE 110 FC 1 AH1 VMA 026 SAFLOW STPT
BONNER.4TH-FLR.RM-4414.VAV-4414.SAFLOW-STPT,Supply Air Flow Setpoint,supply air flow setpoint,,84,Analog Value,2,NAE 110 FC 1 AH1 VMA 028 SAFLOW STPT
BONNER.4TH-FLR.RM-4402.VAV-4402.SAFLOW-STPT,Supply Air Flow Setpoint,supply air flow setpoint,,84,Analog Value,2,NAE 110 FC 1 AH1 VMA 036 SAFLOW STPT
BH.AHU-1.LO-DASP,DA RESET LOW SETPOINT,supply air reset low setpoint,,64,Analog Value,2,NAE 57 Programming Analog Data BHAHU 1 LO DASP
BH.AHU-2.LO-DASP,DA RESET LOW SETPOINT,supply air reset low setpoint,,64,Analog Value,2,NAE 57 Programming Analog Data BHAHU 2 LO DASP
BH.AHU-3.LO-DASP,DA RESET LOW SETPOINT,supply air reset low setpoint,,64,Analog Value,2,NAE 57 Programming Analog Data BHAHU 3 LO DASP
BH.AHU-3.SA-SP,Supply Air Static Pressure,supply air static pressure,,58,Analog Input,0,NAE 57 N2 2 AHU 3 SA SP
"BH.AHU1.SF1,2.SA-SP",Supply Fan Static Pressure,supply air static pressure,,58,Analog Input,0,NAE 57 N2 1 AHU 1 SA SP
"BH.AHU-3.SF1,2.SASP-DB",Supply Fan 1&2 SP Dead Band,supply air static pressure dead band,,95,Analog Output,1,NAE 57 N2 2 AHU 3 Tuning SASP DB
"BH.AHU1.SF1,2.SASP-DB",Supply Air Static Pressure Dead Band,supply air static pressure dead band,,95,Analog Output,1,NAE 57 N2 1 AHU 1 Tuning SASP DB
"BH.AHU-3.SF1,2.SASP-IT",Supply Fan 1&2 SP Intragral time,supply air static pressure integral time,,95,Analog Output,1,NAE 57 N2 2 AHU 3 Tuning SASP IT
"BH.AHU1.SF1,2.SASP-IT",Supply Air Static Pressure Intragral Tim,supply air static pressure integral time,,95,Analog Output,1,NAE 57 N2 1 AHU 1 Tuning SASP IT
"BH.AHU-3.SF1,2.SASP-PB",Supply Fan 1&2 SP Proportional Band,supply air static pressure prop band,,95,Analog Output,1,NAE 57 N2 2 AHU 3 Tuning SASP PB
"BH.AHU1.SF1,2.SASP-PB",Supply Air Static Pressure Prop Band,supply air static pressure prop band,,95,Analog Output,1,NAE 57 N2 1 AHU 1 Tuning SASP PB
BH.AHU-3.SASP-STPT,Supply Air Static Pressure Setpoint,supply air static pressure setpoint,,58,Analog Output,1,NAE 57 N2 2 AHU 3 SASP SET
"BH.AHU1.SF1,2.SASP-STPT",Supply Air Static Pressure Setpoint,supply air static pressure setpoint,,58,Analog Output,1,NAE 57 N2 1 AHU 1 SASP STPT
BH.BASEMENT.ARHALL.VAV-1.SA-T,Supply Temperature,supply air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 1 SA T
BH.BASEMENT.RM-1229.VAV-2.SA-T,Supply Temperature,supply air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 2 SA T
BH.BASEMENT.RM-1212.VAV-3.SA-T,Supply Temperature,supply air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 3 SA T
BH.BASEMENT.RM-1230.VAV-4.SA-T,Supply Temperature,supply air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 4 SA T
BH.BASEMENT.RM-1226.VAV-53.SA-T,Supply Temperature,supply air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 53 SA T
BH.BASEMENT.RM-1222.VAV-54.SA-T,Supply Temperature,supply air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 54 SA T
BH.BASEMENT.RM-1223.VAV-55.SA-T,Supply Temperature,supply air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 55 SA T
BH.BASEMENT.RM-1217.VAV-56.SA-T,Supply Temperature,supply air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 56 SA T
BH.BASEMENT.RM-1215.VAV-57.SA-T,Supply Temperature,supply air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 57 SA T
BH.BASEMENT.RM-1213.VAV-58.SA-T,Supply Temperature,supply air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 58 SA T
BH.BASEMENT.RM-1211A.VAV-59.SA-T,Supply Temperature,supply air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 59 SA T
BH.BASEMENT.RM-1211B.VAV-60.SA-T,Supply Temperature,supply air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 60 SA T
BH.BASEMENT.RM-1211C.VAV-61.SA-T,Supply Temperature,supply air temperature,,64,Analog Input,0,NAE 57 N2 1 VAV 61 SA T
BH.AHU1.DA-T,Discharge Air Temperature,supply air temperature,,64,Analog Input,0,NAE 57 N2 1 AHU 1 DA T
BH.AHU-2.DA-T,Discharge Air Temperature,supply air temperature,,64,Analog Input,0,NAE 57 N2 2 AHU 2 DA T
BH.AHU-3.DA-T,Discharge Air Temperature,supply air temperature,,64,Analog Input,0,NAE 57 N2 2 AHU 3 DA T
BONNER.1ST-FLR.RM-1305.VAV-1305.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 107 FC 1 AH1 VMA 019 SA T
BONNER.2ND-FLR.RM-2230.VAV-2230.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 107 FC 2 AH3 VMA 005 SA T
BONNER.2ND-FLR.RM-2214.VAV-2214.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 107 FC 2 AH3 VMA 019 SA T
BONNER.2ND-FLR.RM-2121A.VAV-2121A.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 107 FC 2 AH3 VMA 021 SA T
BONNER.2ND-FLR.RM-2202.VAV-2202.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 107 FC 2 AH3 VMA 025 SA T
BONNER.2ND-FLR.RM-2129A.VAV-2129A.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 107 FC 2 AH3 VMA 027 SA T
BONNER.2ND-FLR.RM-2150C.VAV-2150C.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 107 FC 2 AH3 VMA 029 SA T
BONNER.2ND-FLR.RM-2140.VAV-2140.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 107 FC 2 AH3 VMA 031 SA T
BONNER.2ND-FLR.RM-2150.VAV-2150.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 107 FC 2 AH3 VMA 034 SA T
BONNER.2ND-FLR.RM-2150A.VAV-2150A.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 107 FC 2 AH3 VMA 013 SA T
BONNER.2ND-FLR.RM-2234.VAV-2234.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 107 FC 2 AH3 VMA 038 SA T
BONNER.2ND-FLR.RM-2242.VAV-2242.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 108 FC 1 AH3 VMA 005 SA T
BONNER.2ND-FLR.RM-2430.VAV-2430.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 108 FC 1 AH1 VMA 018 SA T
BONNER.2ND-FLR.RM-2418.VAV-2418.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 108 FC 1 AH1 VMA 024 SA T
BONNER.2ND-FLR.RM-2414.VAV-2414.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 108 FC 1 AH1 VMA 025 SA T
BONNER.2ND-FLR.RM-2402.VAV-2402.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 108 FC 1 AH1 VMA 032 SA T
BONNER.3RD-FLR.RM-3126.VAV-3126.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 108 FC 2 AH3 VMA 004 SA T
BONNER.3RD-FLR.RM-3146.VAV-3146.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 108 FC 2 AH3 VMA 007 SA T
BONNER.3RD-FLR.RM-3142.VAV-3142.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 108 FC 2 AH3 VMA 009 SA T
BONNER.3RD-FLR.RM-3214.VAV-3214.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 108 FC 2 AH3 VMA 015 SA T
BONNER.3RD-FLR.RM-3106.VAV-3106.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 108 FC 2 AH3 VMA 023 SA T
BONNER.3RD-FLR.RM-3202.VAV-3202.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 108 FC 2 AH3 VMA 027 SA T
BONNER.2ND-FLR.RM-2130.VAV-2130.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 108 FC 1 AH3 VMA 007 SA T
BONNER.2ND-FLR.RM-2002A.VAV-2002A.SA-T,Supply Air Temperature,supply air temperature,,95,Analog Input,0,NAE 108 FC 1 AHU1 SAV 010 SA T
BONNER.2ND-FLR.RM-2325.VAV2325-2.SA-T,Supply Air Temperature,supply air temperature,,95,Analog Input,0,NAE 108 FC 1 AHU1 SAV 035 SA T
BONNER.2ND-FLR.RM-2002.VAV-2002.SA-T,Supply Air Temperature,supply air temperature,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 011 SA T
BONNER.3RD-FLR.RM-3230.VAV-3230.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 109 FC 1 AH3 VMA 005 SA T
BONNER.3RD-FLR.RM-3246.VAV-3246.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 109 FC 1 AH3 VMA 007 SA T
BONNER.3RD-FLR.RM-3326.VAV-3326.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 109 FC 1 AH1 VMA 012 SA T
BONNER.3RD-FLR.RM-3430.VAV-3430.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 109 FC 1 AH1 VMA 020 SA T
BONNER.3RD-FLR.RM-3306.VAV-3306.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 109 FC 1 AH1 VMA 027 SA T
BONNER.3RD-FLR.RM-3402.VAV-3402.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 109 FC 1 AH1 VMA 029 SA T
BONNER.3RD-FLR.RM-3414.VAV-3414.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 109 FC 1 AH1 VMA 032 SA T
BONNER.4TH-FLR.RM-4134.VAV-4134.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 109 FC 2 AH3 VMA 012 SA T
BONNER.4TH-FLR.RM-4146.VAV-4146.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 109 FC 2 AH3 VMA 015 SA T
BONNER.4TH-FLR.RM-4122.VAV-4122.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 109 FC 2 AH3 VMA 017 SA T
BONNER.4TH-FLR.RM-4218.VAV-4218.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 109 FC 2 AH3 VMA 028 SA T
BONNER.4TH-FLR.RM-4202.VAV-4202.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 109 FC 2 AH3 VMA 030 SA T
BONNER.4TH-FLR.RM-4106.VAV-4106.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 109 FC 2 AH3 VMA 033 SA T
BONNER.4TH-FLR.RM-4230.VAV-4230.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 110 FC 1 AH3 VMA 005 SA T
BONNER.4TH-FLR.RM-4242.VAV-4242.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 110 FC 1 AH3 VMA 007 SA T
BONNER.4TH-FLR.RM-4334.VAV-4334.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 110 FC 1 AHX VMA 011 SA T
BONNER.4TH-FLR.RM-4430.VAV-4430.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 110 FC 1 AH1 VMA 014 SA T
BONNER.4TH-FLR.RM-4326A.VAV-4326A.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 110 FC 1 AH1 VMA 016 SA T
BONNER.4TH-FLR.RM-4306.VAV-4306.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 110 FC 1 AH1 VMA 024 SA T
BONNER.4TH-FLR.RM-4318.VAV-4318.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 110 FC 1 AH1 VMA 026 SA T
BONNER.4TH-FLR.RM-4414.VAV-4414.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 110 FC 1 AH1 VMA 028 SA T
BONNER.4TH-FLR.RM-4402.VAV-4402.SA-T,Supply Air Temperature,supply air temperature,,64,Analog Input,0,NAE 110 FC 1 AH1 VMA 036 SA T
BH.AHU-1.HI-DASP,DA RESET HIGH SETPOINT,supply air temperature reset high setpoint,,64,Analog Value,2,NAE 57 Programming Analog Data BHAHU 1 HI DASP
BH.AHU-2.HI-DASP,DA RESET HIGH SETPOINT,supply air temperature reset high setpoint,,64,Analog Value,2,NAE 57 Programming Analog Data BHAHU 2 HI DASP
BH.AHU-3.HI-DASP,DA RESET HIGH SETPOINT,supply air temperature reset high setpoint,,64,Analog Value,2,NAE 57 Programming Analog Data BHAHU 3 HI DASP
SATRST-HI,,supply air temperature reset high setpoint,,64,Analog Value,2,NAE 57 Programming AHU 1 SA T Reset SATRST HI
SATRST-HI,,supply air temperature reset high setpoint,,64,Analog Value,2,NAE 57 Programming AHU 3 SA T Reset SATRST HI
SATRST-LO,,supply air temperature reset low setpoint,,64,Analog Value,2,NAE 57 Programming AHU 1 SA T Reset SATRST LO
SATRST-LO,,supply air temperature reset low setpoint,,64,Analog Value,2,NAE 57 Programming AHU 3 SA T Reset SATRST LO
BH.AHU1.DAT-SP,Discharge Air Temperature Setpoint,supply air temperature setpoint,,64,Analog Output,1,NAE 57 N2 1 AHU 1 DAT SP
BH.AHU-2.DAT-SP,Discharge Air Temperature Setpoint,supply air temperature setpoint,,64,Analog Output,1,NAE 57 N2 2 AHU 2 DAT SP
BH.AHU-3.DAT-SP,Discharge Air Temperature Setpoint,supply air temperature setpoint,,64,Analog Output,1,NAE 57 N2 2 AHU 3 DAT SP
BH.AHU1.SF1-SS,Supply Fan-1 Start/Stop,supply fan start stop,,,Binary Output,4,NAE 57 N2 1 AHU 1 SF1 SS
BH.AHU1.SF2-SS,Supply Fan-2 Start/Stop,supply fan start stop,,,Binary Output,4,NAE 57 N2 1 AHU 1 SF2 SS
BH.AHU-2.SF-SS,Supply Fan Start/Stop,supply fan start stop,,,Binary Output,4,NAE 57 N2 2 AHU 2 SF SS
BH.AHU-3.SF1-SS,Supply Fan 1 Start/Stop,supply fan start stop,,,Binary Output,4,NAE 57 N2 2 AHU 3 SF1 SS
BH.AHU-3.SF2-SS,Supply Fan 2 Start/Stop,supply fan start stop,,,Binary Output,4,NAE 57 N2 2 AHU 3 SF2 SS
BH.AHU1.SF1-STS,Supply Fan-1 Status,supply fan status,,,Binary Input,3,NAE 57 N2 1 AHU 1 SF1 STS
BH.AHU1.SF2-STS,Supply Fan-2 Status,supply fan status,,,Binary Input,3,NAE 57 N2 1 AHU 1 SF2 STS
BH.AHU-2.SF-STS,Supply Fan Status,supply fan status,,,Binary Input,3,NAE 57 N2 2 AHU 2 SF STS
BH.AHU-3.SF1-STS,Supply Fan 1 Status,supply fan status,,,Binary Input,3,NAE 57 N2 2 AHU 3 SF1 STS
BH.AHU-3.SF2-STS,Supply Fan 2 Status,supply fan status,,,Binary Input,3,NAE 57 N2 2 AHU 3 SF2 STS
BH.AHU-2.FLOW-CMD,Fan Speed Command,supply fan vfd command,,98,Analog Output,1,NAE 57 N2 2 AHU 2 FLOW CMD
BH.AHU-3.SFVFD-CMD,Supply Fan 1&2 VFD  Command,supply fan vfd command,,302,Analog Output,1,NAE 57 N2 2 AHU 3 SFVFD CMD
"BH.AHU1.SF1,2VFD-CMD","Supply Fan 1,2 VFD Command",supply fan vfd command,,98,Analog Output,1,NAE 57 N2 1 AHU 1 SFVFD CMD
BONNER.ROOF.PENTHOUSE.EFS-1.EF1-1-SYSENB,EF1-1 System Enable,system enable,,,Binary Output,4,NAE 57 N2 2 DX 086 EF1 1 SYSENB
BONNER.ROOF.PENTHOUSE.EFS-1.EF1-3-SYSENB,EF1-3 System Enable,system enable,,,Binary Output,4,NAE 57 N2 2 DX 086 EF1 3 SYSENB
BONNER.ROOF.PENTHOUSE.EFS-1.EF2-1-SYSENB,EF2-1 System Enable,system enable,,,Binary Output,4,NAE 57 N2 2 DX 086 EF2 1 SYSENB
BONNER.ROOF.PENTHOUSE.EFS-2.EF2-2-SYSENB,EF2-2 System Enable,system enable,,,Binary Output,4,NAE 57 N2 2 DX 090 EF2 2 SYSENB
BONNER.ROOF.PENTHOUSE.EFS-2.EF2-3-SYSENB,EF2-3 System Enable,system enable,,,Binary Output,4,NAE 57 N2 2 DX 090 EF2 3 SYSENB
BONNER.ROOF.PENTHOUSE.EFS-2.EF3-1-SYSENB,EF3-1 System Enable,system enable,,,Binary Output,4,NAE 57 N2 2 DX 090 EF3 1 SYSENB
BONNER.ROOF.PENTHOUSE.EFS-2.EF3-2-SYSENB,EF3-2 System Enable,system enable,,,Binary Output,4,NAE 57 N2 2 DX 090 EF3 2 SYSENB
BONNER.ROOF.PENTHOUSE.EFS-2.EF3-3-SYSENB,EF3-3 System Enable,system enable,,,Binary Output,4,NAE 57 N2 2 DX 090 EF3 3 SYSENB
BONNER.ROOF.PENTHOUSE.EFS-3.EF4-1-SYSENB,EF4-1 System Enable,system enable,,,Binary Output,4,NAE 57 N2 2 DX 094 EF4 1 SYSENB
BONNER.ROOF.PENTHOUSE.EFS-3.EF4-2-SYSENB,EF4-2 System Enable,system enable,,,Binary Output,4,NAE 57 N2 2 DX 094 EF4 2 SYSENB
BONNER.ROOF.PENTHOUSE.EFS-3.EF4-3-SYSENB,EF4-3 System Enable,system enable,,,Binary Output,4,NAE 57 N2 2 DX 094 EF4 3 SYSENB
BH.1STFLR.RM-1511.VAV-5.TOCC-STS,Temporary Occupancy Status,temporary occupancy,,,Binary Input,3,NAE 57 N2 1 VAV 5 TOCC STS
BH.1STFLR.RM-1502.VAV-8.TOCC-STS,Temporary Occupancy Status,temporary occupancy,,,Binary Input,3,NAE 57 N2 1 VAV 8 TOCC STS
BH.1STFLR.RM-1506.VAV-10.TOCC-STS,Temporary Occupancy Status,temporary occupancy,,,Binary Input,3,NAE 57 N2 1 VAV 10 TOCC STS
BH.BASEMENT.RM-1223.VAV-55.DIGLREAD,,unknown,,98,Analog Output,1,NAE 57 N2 1 VAV 55 DIGLREAD
BH.BASEMENT.RM-1217.VAV-56.DIGLREAD,,unknown,,98,Analog Output,1,NAE 57 N2 1 VAV 56 DIGLREAD
BH.BASEMENT.RM-1215.VAV-57.DIGLREAD,,unknown,,98,Analog Output,1,NAE 57 N2 1 VAV 57 DIGLREAD
BH.BASEMENT.RM-1213.VAV-58.DIGLREAD,,unknown,,98,Analog Output,1,NAE 57 N2 1 VAV 58 DIGLREAD
BH.BASEMENT.RM-1211B.VAV-60.DIGLREAD,,unknown,,98,Analog Output,1,NAE 57 N2 1 VAV 60 DIGLREAD
BH.BASEMENT.RM-1211C.VAV-61.DIGLREAD,,unknown,,98,Analog Output,1,NAE 57 N2 1 VAV 61 DIGLREAD
CLGRST-HI,,unknown,,64,Analog Value,2,NAE 57 Programming AHU 1 SA T Reset CLGRST HI
CLGRST-LO,,unknown,,64,Analog Value,2,NAE 57 Programming AHU 1 SA T Reset CLGRST LO
CLGRST-HI,,unknown,,64,Analog Value,2,NAE 57 Programming AHU 3 SA T Reset CLGRST HI
CLGRST-LO,,unknown,,64,Analog Value,2,NAE 57 Programming AHU 3 SA T Reset CLGRST LO
AHU1-NAE107-HIZNT,,unknown,,95,Analog Value,2,NAE 107 Programming AHU1 NAE107 HIZNT
AHU1-NAE107-LOZNT,,unknown,,95,Analog Value,2,NAE 107 Programming AHU1 NAE107 LOZNT
AHU3-NAE107-HIZNT,,unknown,,95,Analog Value,2,NAE 107 Programming AHU3 NAE107 HIZNT
AHU3-NAE107-LOZNT,,unknown,,95,Analog Value,2,NAE 107 Programming AHU3 NAE107 LOZNT
AHU1-NAE108-HIZNT,,unknown,,95,Analog Value,2,NAE 108 Programming AHU1 NAE108 HIZNT
AHU1-NAE108-LOZNT,,unknown,,95,Analog Value,2,NAE 108 Programming AHU1 NAE108 LOZNT
AHU3-NAE108-HIZNT,,unknown,,95,Analog Value,2,NAE 108 Programming AHU3 NAE108 HIZNT
AHU3-NAE108-LOZNT,,unknown,,95,Analog Value,2,NAE 108 Programming AHU3 NAE108 LOZNT
AHU1-NAE109-HIZNT,,unknown,,95,Analog Value,2,NAE 109 Programming AHU1 NAE109 HIZNT
AHU1-NAE109-LOZNT,,unknown,,95,Analog Value,2,NAE 109 Programming AHU1 NAE109 LOZNT
AHU3-NAE109-HIZNT,,unknown,,95,Analog Value,2,NAE 109 Programming AHU3 NAE109 HIZNT
AHU3-NAE109-LOZNT,,unknown,,95,Analog Value,2,NAE 109 Programming AHU3 NAE109 LOZNT
AHU1-NAE110-HIZNT,,unknown,,95,Analog Value,2,NAE 110 Programming AHU1 NAE110 HIZNT
AHU1-NAE110-LOZNT,,unknown,,95,Analog Value,2,NAE 110 Programming AHU1 NAE110 LOZNT
AHU3-NAE110-HIZNT,,unknown,,95,Analog Value,2,NAE 110 Programming AHU3 NAE110 HIZNT
AHU3-NAE110-LOZNT,,unknown,,95,Analog Value,2,NAE 110 Programming AHU3 NAE110 LOZNT
BONNER.1ST-FLR.RM-1106.VAV-1106.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 1 AH3 SAV 004 UNLOCK CODE
BONNER.1ST-FLR.RM-1241.VAV-1241.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 005 UNLOCK CODE
BONNER.1ST-FLR.RM-1005.VAV-1005.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 006 UNLOCK CODE
BONNER.1ST-FLR.RM-C1000.VAV-C1000.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 007 UNLOCK CODE
BONNER.1ST-FLR.RM-1449A.VAV-1449A.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 008 UNLOCK CODE
BONNER.1ST-FLR.RM-1425.VAV-1425.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 009 UNLOCK CODE
BONNER.1ST-FLR.RM-1449B.VAV-1449B.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 010 UNLOCK CODE
BONNER.1ST-FLR.RM-1329.VAV-1329-1A.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 011 UNLOCK CODE
BONNER.1ST-FLR.RM-1329.VAV-1329-1B.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 012 UNLOCK CODE
BONNER.1ST-FLR.RM-1329.VAV-1329EX.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 1 EF1 3 EAV 013 UNLOCK CODE
BONNER.1ST-FLR.RM-1423.VAV-1423.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 014 UNLOCK CODE
BONNER.1ST-FLR.RM-1309.VAV-1309-1A.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 016 UNLOCK CODE
BONNER.1ST-FLR.RM-1309.VAV-1309-1B.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 017 UNLOCK CODE
BONNER.1ST-FLR.RM-1309.VAV-1309EX.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 1 EF1 3 EAV 018 UNLOCK CODE
BONNER.1ST-FLR.RM-1404.VAV-1404.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 021 UNLOCK CODE
BONNER.2ND-FLR.RM-2235.VAV-2235.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 007 UNLOCK CODE
BONNER.2ND-FLR.RM-2235A.VAV-2235A.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 008 UNLOCK CODE
BONNER.2ND-FLR.RM-2229.VAV-2229.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 009 UNLOCK CODE
BONNER.2ND-FLR.RM-2229.VAV-2229EX.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 2 EFX EAV 010 UNLOCK CODE
BONNER.2ND-FLR.RM-2222.VAV-2222.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 011 UNLOCK CODE
BONNER.2ND-FLR.RM-2121.VAV-2121-1.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 014 UNLOCK CODE
BONNER.2ND-FLR.RM-2121.VAV-2121-2.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 015 UNLOCK CODE
BONNER.2ND-FLR.RM-2121.VAV-2121-3.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 016 UNLOCK CODE
